District,Date,Year,Month_Num,GW_Depth_m
Cuddalore,2021-03-01,2021,3,4.79
Cuddalore,2021-04-01,2021,4,5.29
Cuddalore,2021-05-01,2021,5,5.89
Cuddalore,2021-06-01,2021,6,5.77
Cuddalore,2021-07-01,2021,7,5.96
Cuddalore,2021-08-01,2021,8,5.99
Cuddalore,2021-09-01,2021,9,5.64
Cuddalore,2021-10-01,2021,10,4.5
Cuddalore,2021-11-01,2021,11,2.57
Cuddalore,2022-01-01,2022,1,3.71
Cuddalore,2022-02-01,2022,2,3.51
Cuddalore,2022-03-01,2022,3,4.05
Cuddalore,2022-04-01,2022,4,4.38
Cuddalore,2022-05-01,2022,5,4.55
Cuddalore,2022-06-01,2022,6,4.71
Cuddalore,2022-07-01,2022,7,4.58
Cuddalore,2022-08-01,2022,8,3.92
Cuddalore,2022-09-01,2022,9,4.38
Cuddalore,2022-10-01,2022,10,3.17
Cuddalore,2022-11-01,2022,11,2.58
Cuddalore,2023-01-01,2023,1,3.07
Cuddalore,2023-02-01,2023,2,4.35
Cuddalore,2023-03-01,2023,3,4.45
Cuddalore,2023-04-01,2023,4,4.24
Cuddalore,2023-05-01,2023,5,4.55
Cuddalore,2023-06-01,2023,6,4.9
Cuddalore,2023-07-01,2023,7,4.76
Cuddalore,2023-08-01,2023,8,4.61
Cuddalore,2023-09-01,2023,9,4.79
Cuddalore,2023-10-01,2023,10,4.21
Cuddalore,2023-11-01,2023,11,2.76
Cuddalore,2024-01-01,2024,1,3.51
Cuddalore,2024-02-01,2024,2,4.16
Cuddalore,2024-03-01,2024,3,4.82
Cuddalore,2024-04-01,2024,4,4.28
Cuddalore,2024-05-01,2024,5,4.08
Cuddalore,2024-06-01,2024,6,4.34
Cuddalore,2024-07-01,2024,7,5.23
Cuddalore,2024-08-01,2024,8,4.89
Cuddalore,2024-09-01,2024,9,4.89
Cuddalore,2024-10-01,2024,10,4.45
Cuddalore,2024-11-01,2024,11,2.75
Cuddalore,2025-01-01,2025,1,3.67
Cuddalore,2025-02-01,2025,2,4.35
Cuddalore,2025-03-01,2025,3,4.95
Cuddalore,2025-04-01,2025,4,4.29
Cuddalore,2025-05-01,2025,5,4.95
Cuddalore,2025-06-01,2025,6,4.66
Cuddalore,2025-07-01,2025,7,4.35
Cuddalore,2025-08-01,2025,8,4.54
Cuddalore,2025-09-01,2025,9,4.54
Cuddalore,2025-10-01,2025,10,4.29
Cuddalore,2025-11-01,2025,11,5.26
Cuddalore,2025-12-01,2025,12,4.88
Dharmapuri,2011-01-01,2011,1,5.93
Dharmapuri,2011-02-01,2011,2,6.3
Dharmapuri,2011-03-01,2011,3,7.59
Dharmapuri,2011-04-01,2011,4,7.21
Dharmapuri,2011-05-01,2011,5,7.19
Dharmapuri,2011-06-01,2011,6,7.97
Dharmapuri,2011-07-01,2011,7,8.77
Dharmapuri,2011-08-01,2011,8,5.95
Dharmapuri,2011-11-01,2011,11,6.02
Dharmapuri,2011-12-01,2011,12,5.28
Dharmapuri,2012-01-01,2012,1,5.52
Dharmapuri,2012-02-01,2012,2,6.26
Dharmapuri,2012-03-01,2012,3,6.75
Dharmapuri,2012-04-01,2012,4,9.75
Dharmapuri,2012-05-01,2012,5,10.94
Dharmapuri,2012-06-01,2012,6,8.78
Dharmapuri,2012-07-01,2012,7,9.92
Dharmapuri,2012-08-01,2012,8,10.35
Dharmapuri,2012-09-01,2012,9,8.91
Dharmapuri,2012-10-01,2012,10,10.3
Dharmapuri,2012-11-01,2012,11,7.14
Dharmapuri,2012-12-01,2012,12,7.8
Dharmapuri,2013-01-01,2013,1,8.42
Dharmapuri,2013-02-01,2013,2,9.21
Dharmapuri,2013-03-01,2013,3,10.25
Dharmapuri,2013-04-01,2013,4,10.41
Dharmapuri,2013-05-01,2013,5,13.77
Dharmapuri,2013-06-01,2013,6,10.21
Dharmapuri,2013-07-01,2013,7,11.67
Dharmapuri,2013-08-01,2013,8,11.9
Dharmapuri,2013-09-01,2013,9,14.58
Dharmapuri,2013-10-01,2013,10,7.95
Dharmapuri,2013-11-01,2013,11,7.61
Dharmapuri,2013-12-01,2013,12,7.61
Dharmapuri,2014-01-01,2014,1,9.06
Dharmapuri,2014-02-01,2014,2,8.58
Dharmapuri,2014-03-01,2014,3,8.58
Dharmapuri,2014-04-01,2014,4,10.04
Dharmapuri,2014-05-01,2014,5,10.72
Dharmapuri,2014-06-01,2014,6,8.39
Dharmapuri,2014-07-01,2014,7,10.27
Dharmapuri,2014-08-01,2014,8,10.36
Dharmapuri,2014-09-01,2014,9,11.12
Dharmapuri,2014-10-01,2014,10,10.69
Dharmapuri,2014-11-01,2014,11,9.57
Dharmapuri,2014-12-01,2014,12,9.11
Dharmapuri,2015-01-01,2015,1,9.78
Dharmapuri,2015-02-01,2015,2,10.13
Dharmapuri,2015-03-01,2015,3,10.34
Dharmapuri,2015-04-01,2015,4,10.13
Dharmapuri,2015-05-01,2015,5,8.89
Dharmapuri,2015-06-01,2015,6,8.85
Dharmapuri,2015-07-01,2015,7,8.95
Dharmapuri,2015-08-01,2015,8,8.69
Dharmapuri,2015-09-01,2015,9,8.69
Dharmapuri,2015-10-01,2015,10,8.18
Dharmapuri,2015-11-01,2015,11,4.02
Dharmapuri,2016-01-01,2016,1,4.8
Dharmapuri,2016-02-01,2016,2,5.67
Dharmapuri,2016-03-01,2016,3,6.86
Dharmapuri,2016-04-01,2016,4,7.83
Dharmapuri,2016-05-01,2016,5,8.47
Dharmapuri,2016-06-01,2016,6,8.72
Dharmapuri,2016-07-01,2016,7,8.28
Dharmapuri,2016-08-01,2016,8,8.59
Dharmapuri,2016-09-01,2016,9,9.67
Dharmapuri,2016-10-01,2016,10,9.33
Dharmapuri,2016-11-01,2016,11,8.76
Dharmapuri,2017-01-01,2017,1,10.78
Dharmapuri,2017-02-01,2017,2,11.04
Dharmapuri,2017-03-01,2017,3,11.39
Dharmapuri,2017-04-01,2017,4,11.69
Dharmapuri,2017-05-01,2017,5,11.28
Dharmapuri,2017-06-01,2017,6,11.65
Dharmapuri,2017-07-01,2017,7,11.87
Dharmapuri,2017-08-01,2017,8,10.79
Dharmapuri,2017-09-01,2017,9,10.07
Dharmapuri,2017-10-01,2017,10,9.38
Dharmapuri,2017-11-01,2017,11,8.64
Dharmapuri,2018-01-01,2018,1,9.37
Dharmapuri,2018-02-01,2018,2,9.85
Dharmapuri,2018-03-01,2018,3,11.05
Dharmapuri,2018-04-01,2018,4,11.45
Dharmapuri,2018-05-01,2018,5,11.06
Dharmapuri,2018-06-01,2018,6,11.09
Dharmapuri,2018-07-01,2018,7,11.62
Dharmapuri,2018-08-01,2018,8,12.13
Dharmapuri,2018-09-01,2018,9,12.19
Dharmapuri,2018-10-01,2018,10,12.02
Dharmapuri,2018-11-01,2018,11,12.13
Dharmapuri,2019-01-01,2019,1,13.18
Dharmapuri,2019-02-01,2019,2,13.85
Dharmapuri,2019-03-01,2019,3,14.18
Dharmapuri,2019-04-01,2019,4,13.8
Dharmapuri,2019-05-01,2019,5,13.97
Dharmapuri,2019-06-01,2019,6,14.08
Dharmapuri,2019-07-01,2019,7,14.29
Dharmapuri,2019-08-01,2019,8,13.9
Dharmapuri,2019-09-01,2019,9,11.58
Dharmapuri,2019-10-01,2019,10,10.88
Dharmapuri,2019-11-01,2019,11,10.58
Dharmapuri,2020-01-01,2020,1,11.15
Dharmapuri,2020-02-01,2020,2,11.5
Dharmapuri,2020-03-01,2020,3,11.7
Dharmapuri,2020-04-01,2020,4,12.03
Dharmapuri,2020-05-01,2020,5,12.27
Dharmapuri,2020-06-01,2020,6,12.61
Dharmapuri,2020-07-01,2020,7,11.56
Dharmapuri,2020-08-01,2020,8,11.21
Dharmapuri,2020-09-01,2020,9,10.6
Dharmapuri,2020-10-01,2020,10,10.27
Dharmapuri,2020-11-01,2020,11,10.0
Dharmapuri,2020-12-01,2020,12,9.879999999999999
Dharmapuri,2021-01-01,2021,1,9.76
Dharmapuri,2021-02-01,2021,2,10.01
Dharmapuri,2021-03-01,2021,3,10.46
Dharmapuri,2021-04-01,2021,4,10.64
Dharmapuri,2021-05-01,2021,5,10.65
Dharmapuri,2021-06-01,2021,6,10.93
Dharmapuri,2021-07-01,2021,7,11.24
Dharmapuri,2021-08-01,2021,8,10.95
Dharmapuri,2021-09-01,2021,9,10.88
Dharmapuri,2021-10-01,2021,10,10.08
Dharmapuri,2021-11-01,2021,11,5.97
Dharmapuri,2022-01-01,2022,1,5.17
Dharmapuri,2022-02-01,2022,2,6.24
Dharmapuri,2022-03-01,2022,3,6.99
Dharmapuri,2022-04-01,2022,4,7.26
Dharmapuri,2022-05-01,2022,5,6.47
Dharmapuri,2022-06-01,2022,6,6.78
Dharmapuri,2022-07-01,2022,7,5.36
Dharmapuri,2022-08-01,2022,8,4.7
Dharmapuri,2022-09-01,2022,9,5.11
Dharmapuri,2022-10-01,2022,10,4.03
Dharmapuri,2022-11-01,2022,11,3.72
Dharmapuri,2023-01-01,2023,1,4.43
Dharmapuri,2023-02-01,2023,2,5.95
Dharmapuri,2023-03-01,2023,3,6.23
Dharmapuri,2023-04-01,2023,4,6.77
Dharmapuri,2023-05-01,2023,5,6.5
Dharmapuri,2023-06-01,2023,6,6.84
Dharmapuri,2023-07-01,2023,7,7.15
Dharmapuri,2023-08-01,2023,8,6.92
Dharmapuri,2023-09-01,2023,9,6.39
Dharmapuri,2023-10-01,2023,10,6.55
Dharmapuri,2023-11-01,2023,11,6.32
Dharmapuri,2024-01-01,2024,1,8.04
Dharmapuri,2024-02-01,2024,2,8.85
Dharmapuri,2024-03-01,2024,3,8.98
Dharmapuri,2024-04-01,2024,4,8.47
Dharmapuri,2024-05-01,2024,5,7.82
Dharmapuri,2024-06-01,2024,6,8.32
Dharmapuri,2024-07-01,2024,7,9.59
Dharmapuri,2024-08-01,2024,8,9.79
Dharmapuri,2024-09-01,2024,9,9.79
Dharmapuri,2024-10-01,2024,10,7.91
Dharmapuri,2024-11-01,2024,11,3.86
Dharmapuri,2025-01-01,2025,1,4.34
Dharmapuri,2025-02-01,2025,2,5.22
Dharmapuri,2025-03-01,2025,3,6.86
Dharmapuri,2025-04-01,2025,4,6.86
Dharmapuri,2025-05-01,2025,5,6.86
Dharmapuri,2025-06-01,2025,6,6.36
Dharmapuri,2025-07-01,2025,7,5.22
Dharmapuri,2025-08-01,2025,8,6.1
Dharmapuri,2025-09-01,2025,9,6.1
Dharmapuri,2025-10-01,2025,10,6.86
Dharmapuri,2025-11-01,2025,11,6.6
Dharmapuri,2025-12-01,2025,12,7.02
Dindigul,2011-01-01,2011,1,5.75
Dindigul,2011-02-01,2011,2,6.98
Dindigul,2011-03-01,2011,3,7.28
Dindigul,2011-04-01,2011,4,6.84
Dindigul,2011-05-01,2011,5,7.33
Dindigul,2011-06-01,2011,6,8.2
Dindigul,2011-07-01,2011,7,8.33
Dindigul,2011-08-01,2011,8,9.45
Dindigul,2011-11-01,2011,11,6.68
Dindigul,2011-12-01,2011,12,4.04
Dindigul,2012-01-01,2012,1,4.14
Dindigul,2012-02-01,2012,2,4.99
Dindigul,2012-03-01,2012,3,5.84
Dindigul,2012-04-01,2012,4,7.0
Dindigul,2012-05-01,2012,5,7.54
Dindigul,2012-06-01,2012,6,7.54
Dindigul,2012-07-01,2012,7,8.62
Dindigul,2012-08-01,2012,8,8.94
Dindigul,2012-09-01,2012,9,9.1
Dindigul,2012-10-01,2012,10,9.89
Dindigul,2012-11-01,2012,11,7.92
Dindigul,2012-12-01,2012,12,8.34
Dindigul,2013-01-01,2013,1,8.93
Dindigul,2013-02-01,2013,2,9.67
Dindigul,2013-03-01,2013,3,10.25
Dindigul,2013-04-01,2013,4,10.66
Dindigul,2013-05-01,2013,5,11.23
Dindigul,2013-06-01,2013,6,11.93
Dindigul,2013-07-01,2013,7,12.15
Dindigul,2013-08-01,2013,8,12.15
Dindigul,2013-09-01,2013,9,13.07
Dindigul,2013-10-01,2013,10,12.68
Dindigul,2013-11-01,2013,11,11.32
Dindigul,2013-12-01,2013,12,11.63
Dindigul,2014-01-01,2014,1,11.45
Dindigul,2014-02-01,2014,2,11.7
Dindigul,2014-03-01,2014,3,12.21
Dindigul,2014-04-01,2014,4,12.88
Dindigul,2014-05-01,2014,5,13.4
Dindigul,2014-06-01,2014,6,13.12
Dindigul,2014-07-01,2014,7,13.39
Dindigul,2014-08-01,2014,8,13.48
Dindigul,2014-09-01,2014,9,13.26
Dindigul,2014-10-01,2014,10,12.6
Dindigul,2014-11-01,2014,11,9.27
Dindigul,2014-12-01,2014,12,8.69
Dindigul,2015-01-01,2015,1,9.22
Dindigul,2015-02-01,2015,2,9.49
Dindigul,2015-03-01,2015,3,10.56
Dindigul,2015-04-01,2015,4,10.32
Dindigul,2015-05-01,2015,5,9.03
Dindigul,2015-06-01,2015,6,9.08
Dindigul,2015-07-01,2015,7,9.64
Dindigul,2015-08-01,2015,8,10.0
Dindigul,2015-09-01,2015,9,10.22
Dindigul,2015-10-01,2015,10,9.87
Dindigul,2015-11-01,2015,11,7.26
Dindigul,2016-01-01,2016,1,7.49
Dindigul,2016-02-01,2016,2,8.1
Dindigul,2016-03-01,2016,3,8.92
Dindigul,2016-04-01,2016,4,9.84
Dindigul,2016-05-01,2016,5,9.98
Dindigul,2016-06-01,2016,6,10.39
Dindigul,2016-07-01,2016,7,10.75
Dindigul,2016-08-01,2016,8,11.24
Dindigul,2016-09-01,2016,9,11.52
Dindigul,2016-10-01,2016,10,11.13
Dindigul,2016-11-01,2016,11,10.92
Dindigul,2017-01-01,2017,1,12.25
Dindigul,2017-02-01,2017,2,12.5
Dindigul,2017-03-01,2017,3,13.24
Dindigul,2017-04-01,2017,4,13.69
Dindigul,2017-05-01,2017,5,13.43
Dindigul,2017-06-01,2017,6,13.38
Dindigul,2017-07-01,2017,7,12.23
Dindigul,2017-08-01,2017,8,12.41
Dindigul,2017-09-01,2017,9,11.01
Dindigul,2017-10-01,2017,10,9.94
Dindigul,2017-11-01,2017,11,9.46
Dindigul,2018-01-01,2018,1,8.75
Dindigul,2018-02-01,2018,2,10.05
Dindigul,2018-03-01,2018,3,10.93
Dindigul,2018-04-01,2018,4,11.7
Dindigul,2018-05-01,2018,5,11.65
Dindigul,2018-06-01,2018,6,11.03
Dindigul,2018-07-01,2018,7,11.39
Dindigul,2018-08-01,2018,8,11.85
Dindigul,2018-09-01,2018,9,11.31
Dindigul,2018-10-01,2018,10,11.06
Dindigul,2018-11-01,2018,11,10.8
Dindigul,2019-01-01,2019,1,9.81
Dindigul,2019-02-01,2019,2,10.3
Dindigul,2019-03-01,2019,3,10.9
Dindigul,2019-04-01,2019,4,11.23
Dindigul,2019-05-01,2019,5,11.64
Dindigul,2019-06-01,2019,6,12.3
Dindigul,2019-07-01,2019,7,12.38
Dindigul,2019-08-01,2019,8,12.83
Dindigul,2019-09-01,2019,9,12.25
Dindigul,2019-10-01,2019,10,10.43
Dindigul,2019-11-01,2019,11,9.7
Dindigul,2020-01-01,2020,1,10.34
Dindigul,2020-02-01,2020,2,10.51
Dindigul,2020-03-01,2020,3,10.94
Dindigul,2020-04-01,2020,4,11.2
Dindigul,2020-05-01,2020,5,11.72
Dindigul,2020-06-01,2020,6,11.57
Dindigul,2020-07-01,2020,7,16.47
Dindigul,2020-08-01,2020,8,11.67
Dindigul,2020-09-01,2020,9,10.93
Dindigul,2020-10-01,2020,10,10.57
Dindigul,2020-11-01,2020,11,9.37
Dindigul,2020-12-01,2020,12,7.99
Dindigul,2021-01-01,2021,1,6.61
Dindigul,2021-02-01,2021,2,7.04
Dindigul,2021-03-01,2021,3,9.19
Dindigul,2021-04-01,2021,4,8.36
Dindigul,2021-05-01,2021,5,8.61
Dindigul,2021-06-01,2021,6,8.83
Dindigul,2021-07-01,2021,7,9.0
Dindigul,2021-08-01,2021,8,9.16
Dindigul,2021-09-01,2021,9,9.16
Dindigul,2021-10-01,2021,10,8.55
Dindigul,2021-11-01,2021,11,5.25
Dindigul,2022-01-01,2022,1,5.21
Dindigul,2022-02-01,2022,2,5.46
Dindigul,2022-03-01,2022,3,5.88
Dindigul,2022-04-01,2022,4,5.81
Dindigul,2022-05-01,2022,5,6.32
Dindigul,2022-06-01,2022,6,6.28
Dindigul,2022-07-01,2022,7,6.27
Dindigul,2022-08-01,2022,8,5.4
Dindigul,2022-09-01,2022,9,5.91
Dindigul,2022-10-01,2022,10,4.82
Dindigul,2022-11-01,2022,11,4.31
Dindigul,2023-01-01,2023,1,4.62
Dindigul,2023-02-01,2023,2,5.72
Dindigul,2023-03-01,2023,3,5.92
Dindigul,2023-04-01,2023,4,5.66
Dindigul,2023-05-01,2023,5,5.93
Dindigul,2023-06-01,2023,6,6.07
Dindigul,2023-07-01,2023,7,5.78
Dindigul,2023-08-01,2023,8,5.41
Dindigul,2023-09-01,2023,9,5.36
Dindigul,2023-10-01,2023,10,5.1
Dindigul,2023-11-01,2023,11,4.66
Dindigul,2024-01-01,2024,1,4.95
Dindigul,2024-02-01,2024,2,5.45
Dindigul,2024-03-01,2024,3,5.94
Dindigul,2024-04-01,2024,4,6.5
Dindigul,2024-05-01,2024,5,6.17
Dindigul,2024-06-01,2024,6,6.34
Dindigul,2024-07-01,2024,7,7.07
Dindigul,2024-08-01,2024,8,7.05
Dindigul,2024-09-01,2024,9,7.05
Dindigul,2024-10-01,2024,10,5.45
Dindigul,2024-11-01,2024,11,5.23
Dindigul,2025-01-01,2025,1,4.86
Dindigul,2025-02-01,2025,2,5.69
Dindigul,2025-03-01,2025,3,6.66
Dindigul,2025-04-01,2025,4,8.3
Dindigul,2025-05-01,2025,5,6.66
Dindigul,2025-06-01,2025,6,6.8
Dindigul,2025-07-01,2025,7,5.69
Dindigul,2025-08-01,2025,8,6.01
Dindigul,2025-09-01,2025,9,6.01
Dindigul,2025-10-01,2025,10,8.3
Dindigul,2025-11-01,2025,11,7.41
Dindigul,2025-12-01,2025,12,8.07
Erode,2011-01-01,2011,1,5.73
Erode,2011-02-01,2011,2,6.13
Erode,2011-03-01,2011,3,6.8
Erode,2011-04-01,2011,4,6.09
Erode,2011-05-01,2011,5,6.24
Erode,2011-06-01,2011,6,7.39
Erode,2011-07-01,2011,7,7.67
Erode,2011-08-01,2011,8,7.58
Erode,2011-11-01,2011,11,6.42
Erode,2011-12-01,2011,12,6.41
Erode,2012-01-01,2012,1,5.88
Erode,2012-02-01,2012,2,6.55
Erode,2012-03-01,2012,3,7.13
Erode,2012-04-01,2012,4,7.72
Erode,2012-05-01,2012,5,8.42
Erode,2012-06-01,2012,6,8.8
Erode,2012-07-01,2012,7,9.84
Erode,2012-08-01,2012,8,9.97
Erode,2012-09-01,2012,9,10.57
Erode,2012-10-01,2012,10,10.28
Erode,2012-11-01,2012,11,9.6
Erode,2012-12-01,2012,12,6.55
Erode,2013-01-01,2013,1,10.35
Erode,2013-02-01,2013,2,10.85
Erode,2013-03-01,2013,3,11.06
Erode,2013-04-01,2013,4,11.37
Erode,2013-05-01,2013,5,10.44
Erode,2013-06-01,2013,6,11.04
Erode,2013-07-01,2013,7,10.95
Erode,2013-08-01,2013,8,11.62
Erode,2013-09-01,2013,9,11.78
Erode,2013-10-01,2013,10,10.34
Erode,2013-11-01,2013,11,8.64
Erode,2013-12-01,2013,12,8.53
Erode,2014-01-01,2014,1,8.42
Erode,2014-02-01,2014,2,8.8
Erode,2014-03-01,2014,3,9.27
Erode,2014-04-01,2014,4,9.78
Erode,2014-05-01,2014,5,10.59
Erode,2014-06-01,2014,6,10.59
Erode,2014-07-01,2014,7,11.12
Erode,2014-08-01,2014,8,11.86
Erode,2014-09-01,2014,9,11.07
Erode,2014-10-01,2014,10,9.38
Erode,2014-11-01,2014,11,7.21
Erode,2014-12-01,2014,12,6.29
Erode,2015-01-01,2015,1,7.16
Erode,2015-02-01,2015,2,7.75
Erode,2015-03-01,2015,3,8.24
Erode,2015-04-01,2015,4,8.09
Erode,2015-05-01,2015,5,7.96
Erode,2015-06-01,2015,6,8.29
Erode,2015-07-01,2015,7,8.85
Erode,2015-08-01,2015,8,8.92
Erode,2015-09-01,2015,9,8.78
Erode,2015-10-01,2015,10,7.39
Erode,2015-11-01,2015,11,5.56
Erode,2016-01-01,2016,1,6.68
Erode,2016-02-01,2016,2,7.55
Erode,2016-03-01,2016,3,8.56
Erode,2016-04-01,2016,4,9.23
Erode,2016-05-01,2016,5,9.41
Erode,2016-06-01,2016,6,10.0
Erode,2016-07-01,2016,7,10.27
Erode,2016-08-01,2016,8,10.44
Erode,2016-09-01,2016,9,11.01
Erode,2016-10-01,2016,10,11.44
Erode,2016-11-01,2016,11,12.02
Erode,2017-01-01,2017,1,12.94
Erode,2017-02-01,2017,2,13.19
Erode,2017-03-01,2017,3,13.3
Erode,2017-04-01,2017,4,13.4
Erode,2017-05-01,2017,5,13.12
Erode,2017-06-01,2017,6,13.02
Erode,2017-07-01,2017,7,13.17
Erode,2017-08-01,2017,8,12.97
Erode,2017-09-01,2017,9,11.79
Erode,2017-10-01,2017,10,10.72
Erode,2017-11-01,2017,11,10.44
Erode,2018-01-01,2018,1,10.42
Erode,2018-02-01,2018,2,10.74
Erode,2018-03-01,2018,3,11.45
Erode,2018-04-01,2018,4,11.77
Erode,2018-05-01,2018,5,10.81
Erode,2018-06-01,2018,6,10.84
Erode,2018-07-01,2018,7,10.89
Erode,2018-08-01,2018,8,11.48
Erode,2018-09-01,2018,9,11.48
Erode,2018-10-01,2018,10,7.59
Erode,2018-11-01,2018,11,7.27
Erode,2019-01-01,2019,1,8.08
Erode,2019-02-01,2019,2,8.07
Erode,2019-03-01,2019,3,9.07
Erode,2019-04-01,2019,4,9.38
Erode,2019-05-01,2019,5,9.74
Erode,2019-06-01,2019,6,10.3
Erode,2019-07-01,2019,7,11.16
Erode,2019-08-01,2019,8,10.92
Erode,2019-09-01,2019,9,9.46
Erode,2019-10-01,2019,10,6.07
Erode,2019-11-01,2019,11,5.83
Erode,2020-01-01,2020,1,7.02
Erode,2020-02-01,2020,2,7.56
Erode,2020-03-01,2020,3,8.0
Erode,2020-04-01,2020,4,8.28
Erode,2020-05-01,2020,5,8.91
Erode,2020-06-01,2020,6,9.41
Erode,2020-07-01,2020,7,9.14
Erode,2020-08-01,2020,8,8.74
Erode,2020-09-01,2020,9,7.99
Erode,2020-10-01,2020,10,7.74
Erode,2020-11-01,2020,11,7.37
Erode,2020-12-01,2020,12,7.300000000000001
Erode,2021-01-01,2021,1,7.23
Erode,2021-02-01,2021,2,8.19
Erode,2021-03-01,2021,3,8.83
Erode,2021-04-01,2021,4,8.78
Erode,2021-05-01,2021,5,8.88
Erode,2021-06-01,2021,6,9.32
Erode,2021-07-01,2021,7,9.45
Erode,2021-08-01,2021,8,8.65
Erode,2021-09-01,2021,9,8.29
Erode,2021-10-01,2021,10,6.12
Erode,2021-11-01,2021,11,3.9
Erode,2022-01-01,2022,1,4.61
Erode,2022-02-01,2022,2,5.28
Erode,2022-03-01,2022,3,5.99
Erode,2022-04-01,2022,4,5.55
Erode,2022-05-01,2022,5,4.98
Erode,2022-06-01,2022,6,5.46
Erode,2022-07-01,2022,7,5.11
Erode,2022-08-01,2022,8,4.12
